train/getting_a_tattoo/c1O_FxuKCI0_000110_000120.mp4,0
train/getting_a_tattoo/6xMGnefcS20_000000_000010.mp4,0
train/getting_a_tattoo/jFRF-N1h0ic_000097_000107.mp4,0
train/getting_a_tattoo/b1k1VDMEkUo_000061_000071.mp4,0
train/getting_a_tattoo/WuRfPWmJPps_000126_000136.mp4,0
train/getting_a_tattoo/UB6Qtfz7WSI_000086_000096.mp4,0
train/getting_a_tattoo/VMVqyd1W2JY_000001_000011.mp4,0
train/getting_a_tattoo/QbIWy9KU--Q_000353_000363.mp4,0
train/getting_a_tattoo/G7HHrgFKr-c_000013_000023.mp4,0
train/getting_a_tattoo/AadONYLODFg_000074_000084.mp4,0
train/getting_a_tattoo/WmakR7NjMPg_000009_000019.mp4,0
train/getting_a_tattoo/2orR-NkIVJo_000003_000013.mp4,0
train/getting_a_tattoo/qq08ig3sxfI_000003_000013.mp4,0
train/getting_a_tattoo/tfcDCUtw0Ik_000144_000154.mp4,0
train/getting_a_tattoo/-EA4rZuZRhI_000026_000036.mp4,0
train/getting_a_tattoo/tztw0iyc6yg_000082_000092.mp4,0
train/picking_fruit/cCfCVVZXbeU_000030_000040.mp4,1
train/picking_fruit/_MzB_mwxGa0_000079_000089.mp4,1
train/picking_fruit/4sIWXcpdUbU_000015_000025.mp4,1
train/picking_fruit/iLE0bOxswrs_000437_000447.mp4,1
train/picking_fruit/bGS5vVNjIa8_000002_000012.mp4,1
train/picking_fruit/voT5uZ8tKRc_000065_000075.mp4,1
train/picking_fruit/tek0-r3WZSk_000022_000032.mp4,1
train/picking_fruit/uMS388dljxA_000072_000082.mp4,1
train/picking_fruit/PoxlrwyuZ8g_000083_000093.mp4,1
train/picking_fruit/GEN-HGqCZ_8_000064_000074.mp4,1
train/picking_fruit/8Rx7khPv74U_000000_000010.mp4,1
train/picking_fruit/Va5eVZgxsK8_000219_000229.mp4,1
train/picking_fruit/2C8mMs8VrZw_000009_000019.mp4,1
train/picking_fruit/Q5aa3zI5mAU_000076_000086.mp4,1
train/picking_fruit/Sh_VPxKXfbE_000002_000012.mp4,1
train/picking_fruit/-B14kmeX4EI_000012_000022.mp4,1
train/weaving_basket/bMllv6FrkqQ_000076_000086.mp4,2
train/weaving_basket/_DYDGCUbwHk_000060_000070.mp4,2
train/weaving_basket/5uMwMS17Zrg_000017_000027.mp4,2
train/weaving_basket/ioV69ZIvMvQ_001058_001068.mp4,2
train/weaving_basket/Ak2FmIDZiws_000024_000034.mp4,2
train/weaving_basket/Wki8KXQ-iBo_001309_001319.mp4,2
train/weaving_basket/TAj1zDxdM6w_000083_000093.mp4,2
train/weaving_basket/us9A61g68iA_000242_000252.mp4,2
train/weaving_basket/paqwQCTNMRo_000036_000046.mp4,2
train/weaving_basket/FPgr1QyMky4_000081_000091.mp4,2
train/weaving_basket/8x4bGsLYhMQ_000812_000822.mp4,2
train/weaving_basket/V_sHlI1p2s4_001448_001458.mp4,2
train/weaving_basket/1Oe19lS7_Po_000386_000396.mp4,2
train/weaving_basket/pXQuwbWHpO8_000260_000270.mp4,2
train/weaving_basket/sHZPGhvGitw_000004_000014.mp4,2
train/weaving_basket/-EpXU6PfMzY_000246_000256.mp4,2
train/playing_xylophone/cMdYK1rKGgg_000023_000033.mp4,3
train/playing_xylophone/zzdAYzK3MRE_000001_000011.mp4,3
train/playing_xylophone/5QZPIN20hbk_000006_000016.mp4,3
train/playing_xylophone/jrvvQjFUIaE_000085_000095.mp4,3
train/playing_xylophone/BxYzKDoUv_I_000002_000012.mp4,3
train/playing_xylophone/vnFOlhCcz3c_000145_000155.mp4,3
train/playing_xylophone/T9kUO2dtuo4_000012_000022.mp4,3
train/playing_xylophone/UAZ42dU_scs_000015_000025.mp4,3
train/playing_xylophone/QbllhzGQ92E_000015_000025.mp4,3
train/playing_xylophone/gQIxn7MtB2Q_000007_000017.mp4,3
train/playing_xylophone/aebcyzIyZAQ_000008_000018.mp4,3
train/playing_xylophone/VDD6MtuZuPU_000004_000014.mp4,3
train/playing_xylophone/1XjXeMjQGrQ_000002_000012.mp4,3
train/playing_xylophone/QvIvsn8VRls_000043_000053.mp4,3
train/playing_xylophone/Sq4ZWi-FxmI_000033_000043.mp4,3
train/playing_xylophone/-lgTBrMOyrs_000000_000010.mp4,3
train/surfing_water/bQhtrqOwzBM_000016_000026.mp4,4
train/surfing_water/zuW8vEm_Qa4_000072_000082.mp4,4
train/surfing_water/4VPmHjAILIU_000410_000420.mp4,4
train/surfing_water/igAlrH8mJs8_000007_000017.mp4,4
train/surfing_water/aR-vEDCZDM8_000001_000011.mp4,4
train/surfing_water/VrscVzKzFSU_000015_000025.mp4,4
train/surfing_water/tDbadw3U-eU_000049_000059.mp4,4
train/surfing_water/UM8GeltHmqo_000043_000053.mp4,4
train/surfing_water/pL108Br7PxY_000000_000010.mp4,4
train/surfing_water/8BTyYmwJJ0w_000085_000095.mp4,4
train/surfing_water/v74X9DH1l-E_000017_000027.mp4,4
train/surfing_water/1lLKs4lDSEs_000027_000037.mp4,4
train/surfing_water/q2L0KhcChMs_000023_000033.mp4,4
train/surfing_water/s4UO5MdbnTQ_000006_000016.mp4,4
train/surfing_water/-gWTAB2PAQg_000359_000369.mp4,4
train/making_snowman/clI1qHN08KY_000001_000011.mp4,5
train/making_snowman/zmynO4BB5Ts_000011_000021.mp4,5
train/making_snowman/5exnEC7x_oA_000001_000011.mp4,5
train/making_snowman/jCGkI1eZwVk_000081_000091.mp4,5
train/making_snowman/BmykDRUq_p8_000007_000017.mp4,5
train/making_snowman/W-1BSe4XOgk_000003_000013.mp4,5
train/making_snowman/TXkjikryHIA_000025_000035.mp4,5
train/making_snowman/v83nhKn7_Zs_000000_000010.mp4,5
train/making_snowman/pgxFcXpa_kk_000000_000010.mp4,5
train/making_snowman/GW4qf9LVCz4_000048_000058.mp4,5
train/making_snowman/Alfi0C7wEeI_000132_000142.mp4,5
train/making_snowman/VqUfwWjo3Cg_000139_000149.mp4,5
train/making_snowman/1YuFUWGscoA_000001_000011.mp4,5
train/making_snowman/pryPqWhZI5k_000043_000053.mp4,5
train/making_snowman/sOzMcCfIW5Q_000002_000012.mp4,5
train/making_snowman/-fdmnzySFiQ_000000_000010.mp4,5
train/sharpening_pencil/bgUSV4UaVLs_000350_000360.mp4,6
train/sharpening_pencil/zYAb09yIdTo_000020_000030.mp4,6
train/sharpening_pencil/6aapSdGIfXQ_000040_000050.mp4,6
train/sharpening_pencil/iYv-PIpN7Cc_000001_000011.mp4,6
train/sharpening_pencil/AtdxNn6lZC8_000000_000010.mp4,6
train/sharpening_pencil/vXx5WCs_rdY_000002_000012.mp4,6
train/sharpening_pencil/tAlV4ARN8EU_000000_000010.mp4,6
train/sharpening_pencil/uJyGIUA4weQ_000004_000014.mp4,6
train/sharpening_pencil/p2HJZF0DF2c_000115_000125.mp4,6
train/sharpening_pencil/fGbbhwQ4xAk_000077_000087.mp4,6
train/sharpening_pencil/8zbICPoQmMY_000102_000112.mp4,6
train/sharpening_pencil/viyDo9Niyk0_000006_000016.mp4,6
train/sharpening_pencil/25l5iwkYcoI_000023_000033.mp4,6
train/sharpening_pencil/pSDS1XB1ZrE_000134_000144.mp4,6
train/sharpening_pencil/scC2ryhzPGQ_000192_000202.mp4,6
train/sharpening_pencil/-B75qufAmw8_000012_000022.mp4,6
train/petting_cat/Cj7NGdDLhyA_000000_000010.mp4,7
train/petting_cat/zDFSxXF_SQ4_000018_000028.mp4,7
