pour/Cocktail_Pouring_pour_u_nm_np2_ri_med_0.avi,0
pour/Become_a_Professional_Bartender_pour_u_cm_np1_fr_med_1.avi,0
pour/Intro_to_Bartending_-_Lesson_2-Highball_Drinks_pour_u_nm_np1_ri_med_0.avi,0
pour/Cachaca_cocktails_pour_u_nm_np1_fr_med_1.avi,0
pour/Video_Bartending_Guide_-_Kamikaze_Shot_Recipe_-_Vodka_Shots_pour_u_nm_np1_fr_med_1.avi,0
pour/Traditional_Chinese_Tea_Ceremony_(Chinese)_pour_u_cm_np1_fr_med_1.avi,0
pour/Traditional_chinese_tea_ceremony_pour_u_cm_np1_fr_goo_1.avi,0
pour/Mixing_Popular_Rum_Drinks_-_Making_a_Flaming_Zombie_Cocktail_pour_u_nm_np1_fr_goo_2.avi,0
pour/How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_1.avi,0
pour/Spectacular_tea_pouring_pour_u_cm_np1_ri_med_2.avi,0
pour/Bottoms_Up_-_Bartending_Lesson__The_Margarita!_pour_u_nm_np1_fr_goo_2.avi,0
pour/Bayerisch_leben-_Weissbier_richtig_eingeschenkt_pour_u_nm_np1_fr_med_0.avi,0
pour/How_to_pour_wine_Bar_Basics_5_Bartending_tips_-_Rockstar_Bartender_pour_u_nm_np1_fr_med_0.avi,0
pour/Bar_Basics_-_How_to_Pour_Liquor_Accurately_by_Counting_pour_u_cm_np1_fr_med_1.avi,0
pour/Spirit_Pouring_pour_u_nm_np1_fr_goo_2.avi,0
pour/Traditional_chinese_tea_ceremony_pour_u_cm_np1_fr_goo_2.avi,0
pullup/22_Pull-ups_with_Speed_and_Perfect_Form_pullup_f_cm_np1_ba_med_2.avi,1
pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_2.avi,1
pullup/Eight_wide_grip_pull-ups_pullup_u_cm_np1_ba_med_2.avi,1
pullup/22_Pull-ups_with_Speed_and_Perfect_Form_pullup_f_cm_np1_ba_med_0.avi,1
pullup/Super_Training_Pull_Ups_pullup_f_cm_np1_ba_med_2.avi,1
pullup/Pull_ups-_77_for_8_minutes_without_rest_pullup_u_cm_np1_fr_bad_1.avi,1
pullup/Strong_Girl_Gymnast_Does_20+_Pull_Ups_Chin_Up_marcusbondi_pullup_f_cm_np1_fr_med_1.avi,1
pullup/Konstantinovs_55_pullups_pullup_u_cm_np1_ri_med_2.avi,1
