pour/Bar_Basics_-_How_to_Pour_Liquor_Accurately_by_Counting_pour_u_cm_np1_fr_med_0.avi,0
pour/Bar_Basics_-_How_to_Pour_Liquor_Accurately_by_Counting_pour_u_cm_np1_fr_med_1.avi,0
pour/Bar_Basics_-_How_to_Pour_Liquor_Accurately_by_Counting_pour_u_cm_np1_fr_med_2.avi,0
pour/Bartender_School_Students_Practice_pour_u_cm_np1_fr_med_1.avi,0
pour/Bartender_School_Students_Practice_pour_u_cm_np1_fr_med_3.avi,0
pour/Bartender_School_Students_Practice_pour_u_cm_np6_le_med_0.avi,0
pour/Bayerisch_leben-_Weissbier_richtig_eingeschenkt_pour_u_nm_np1_fr_med_0.avi,0
pour/Become_a_Professional_Bartender_pour_u_cm_np1_fr_med_0.avi,0
pour/Become_a_Professional_Bartender_pour_u_cm_np1_fr_med_1.avi,0
pour/Become_a_Professional_Bartender_pour_u_cm_np1_fr_med_2.avi,0
pour/Bier_richtig_einschenken_pour_u_cm_np1_fr_med_0.avi,0
pour/Bier_richtig_einschenken_pour_u_cm_np1_fr_med_1.avi,0
pour/Bottoms_Up_-_Bartending_Lesson__The_Margarita!_pour_u_nm_np1_fr_goo_0.avi,0
pour/Bottoms_Up_-_Bartending_Lesson__The_Margarita!_pour_u_nm_np1_fr_goo_2.avi,0
pour/Cachaca_cocktails_pour_u_nm_np1_fr_med_0.avi,0
pour/Cachaca_cocktails_pour_u_nm_np1_fr_med_1.avi,0
pour/Cachaca_cocktails_pour_u_nm_np1_fr_med_2.avi,0
pour/Cocktail_Pouring_pour_u_nm_np2_ri_med_0.avi,0
pour/Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_0.avi,0
pour/Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_1.avi,0
pour/Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_2.avi,0
pour/Gaiwan_tea_ceremony_pour_u_cm_np1_fr_med_0.avi,0
pour/Gaiwan_tea_ceremony_pour_u_cm_np1_fr_med_2.avi,0
pour/How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_0.avi,0
pour/How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_1.avi,0
pour/How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_2.avi,0
pour/How_To_Pour_a_Franziskaner_pour_u_cm_np1_fr_med_0.avi,0
pour/How_To_Pour_a_Franziskaner_pour_u_cm_np1_fr_med_1.avi,0
pour/How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_0.avi,0
pour/How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_2.avi,0
pour/How_to_pour_beer_pour_u_nm_np1_fr_goo_0.avi,0
pour/How_to_pour_wine_Bar_Basics_5_Bartending_tips_-_Rockstar_Bartender_pour_u_nm_np1_fr_med_0.avi,0
pour/Intro_to_Bartending_-_Lesson_2-Highball_Drinks_pour_u_nm_np1_ri_med_0.avi,0
pour/Intro_to_Bartending_-_Lesson_2-Highball_Drinks_pour_u_nm_np1_ri_med_1.avi,0
pour/Intro_to_Bartending_-_Lesson_2-Highball_Drinks_pour_u_nm_np1_ri_med_2.avi,0
pour/Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_0.avi,0
pour/Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_1.avi,0
pour/Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_2.avi,0
pour/Katie_teaching_how_to_pour_wine_pour_u_cm_np1_fr_med_0.avi,0
pour/Mixing_Popular_Rum_Drinks_-_Making_a_Flaming_Zombie_Cocktail_pour_u_nm_np1_fr_goo_0.avi,0
pour/Mixing_Popular_Rum_Drinks_-_Making_a_Flaming_Zombie_Cocktail_pour_u_nm_np1_fr_goo_1.avi,0
pour/Mixing_Popular_Rum_Drinks_-_Making_a_Flaming_Zombie_Cocktail_pour_u_nm_np1_fr_goo_2.avi,0
pour/New_Orleans__best_cocktails-_Hot_Buttered_Rum_pour_u_nm_np1_fr_med_0.avi,0
pour/New_Orleans__best_cocktails-_Hot_Buttered_Rum_pour_u_nm_np1_fr_med_1.avi,0
pour/New_Orleans__best_cocktails-_Hot_Buttered_Rum_pour_u_nm_np1_fr_med_2.avi,0
pour/Rum_Mixed_Drinks-_Part_4_-_How_to_Make_the_Cuba_Libre_Mixed_Drink_pour_u_nm_np1_fr_goo_0.avi,0
pour/Rum_Mixed_Drinks-_Part_4_-_How_to_Make_the_Cuba_Libre_Mixed_Drink_pour_u_nm_np1_fr_goo_1.avi,0
pour/Rum_Mixed_Drinks-_Part_4_-_How_to_Make_the_Cuba_Libre_Mixed_Drink_pour_u_nm_np1_fr_goo_2.avi,0
pour/Spectacular_tea_pouring_pour_u_cm_np1_ri_med_0.avi,0
pour/Spectacular_tea_pouring_pour_u_cm_np1_ri_med_1.avi,0
pour/Spectacular_tea_pouring_pour_u_cm_np1_ri_med_2.avi,0
pour/Spirit_Pouring_pour_u_nm_np1_fr_goo_0.avi,0
pour/Spirit_Pouring_pour_u_nm_np1_fr_goo_1.avi,0
